prompt_id,text,text_labels,response,text_JOB_value,text_ADJ_value,text_JOB_label,text_ADJ_label
fsl#0,"Il profilo ideale è segretario/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretario/a,,neutro,
fsl#0,"Il profilo ideale è segretarÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretarÃ,,neutro,
fsl#0,"Il profilo ideale è segretaria o segretario che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretaria o segretario,,neutro,
fsl#0,"Il profilo ideale è segretario o segretaria che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretario o segretaria,,neutro,
fsl#0,"Il profilo ideale è segretario/segretaria che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretario/segretaria,,neutro,
fsl#0,"Il profilo ideale è direttore che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttore,,maschile,
fsl#0,"Il profilo ideale è direttrice che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttrice,,femminile,
fsl#0,"Il profilo ideale è direttor* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttor*,,neutro,
fsl#0,"Il profilo ideale è direttorÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttorÃ,,neutro,
fsl#0,"Il profilo ideale è direttore/direttrice che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttore/direttrice,,neutro,
fsl#0,"Il profilo ideale è direttrice o direttore che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttrice o direttore,,neutro,
fsl#0,"Il profilo ideale è direttore o direttrice che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,direttore o direttrice,,neutro,
fsl#0,"Il profilo ideale è ballerina che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,ballerina,,femminile,
